id,review,class
388,"Have been using Google Drive for a few months, paid account - the desktop app was totally unreliable and failed to sync just too often So came back to Dropbox, always syncing smartly and reliably

A bit pricey though - almost twice as expensive as competitions if you want the extra space",user experience
389,"I now see that you must have IO7 or better for the app
I didn't wish to upgrade to IO7 on my ipad2 and can't on my orginal ipad
I feel you guys tossed us out in the cold",user experience
390,That moment I figured out I could transfer photos from my iPhone to laptop faster via dropbox than plugging my phone into the USB port,user experience
391,"Flawless operation - ZERO problems Easy to use - almost effortless New auto-upload of photos and videos is a great &amp useful addition Customer support is second to none (when I did have a question, support answered it before two hours had passed)",user experience
392,I love the idea of Dropbox but my cloud does the same thing My videos take a really long time to upload I think it froze ( If the app didn't take up space on my iPad then I would be impressed ),user experience
393,"Convenient! No more lugging the laptop or losing a thumb drive My files are accessible anytime, anyone, from any of my devices or another's With three full time students in the house the affordable upgrade holds docs, data, music and more! Lots of room available More convenient and more affordable than an external drive",user experience
394,Nice UI Keep up the good work!,user experience
395,I love the new design for iOS 7,user experience
396,New interface is great,user experience
397,It's a great app especially for iphone users since they can't add storage to their phones but any time u send a email to a friend inviting them to get it they give you more memory,user experience
398,"Nice design refresh Looks great 

I love this app Dropbox totally saved me at work I had to email a bunch of large files and the work email system wouldn't take it 

Dropbox worked flawlessly Not only did they get links to download the files, but they could also view content right in their web browser PDFs, Word docs, and videos all were viewable in the browser for them It made presentations a breeze! 

I now use Dropbox for personal use too Love it",user experience
399,"Works well, especially for saving files for offline use",user experience
